,run_dir,train_data,val_data,test_data,recycle,recycle_delay,recycle_flip,epochs,lr,lr_schedule,lr_schedule_step_size,lr_schedule_gamma,lr_schedule_eta_min,lr_warmup_epochs,optimizer,swa,swa_start_epoch,swa_lr,freeze_batch_norm,mb_size,device,tensorboard_dir,checkpoints_dir,best_checkpoints_only,augment,model,pretrained,pretrained_weights,pretrained_conv_weights,classes,tasks,weighted_loss,label_smoothing,data,mnist_rows,mnist_cols,ddsm_views,adni_views,chexpert_views,view_dropout,dropout,attention_heads,attention_downsampling,attention_combine,attention_bidirectional,attention_l1_loss,attention_entmax_alpha,attention_softmax_scale,attention_tokens,attention_token_layers,attention_tokenize_a,attention_implementation,normalize,num_workers,autocast,git_commit,direction,task,best_epoch,roc_auc_task/val,roc_auc_task/test
10,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,True,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,9d8f95e,max,Pleural Other,7,0.8190217614173889,0.8172994256019592
11,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,True,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,9d8f95e,max,Fracture,26,0.7841036915779114,0.7853771448135376
12,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run1-aug-cosine0.00001-epochs60,True,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,9d8f95e,max,Support Devices,43,0.7961925268173218,0.7851587533950806
13,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Enlarged Cardiomediastinum,14,0.8050286769866943,0.8149493336677551
14,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Cardiomegaly,14,0.9020902514457703,0.9198043346405029
15,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Lung Opacity,7,0.8127361536026001,0.8071524500846863
16,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Lung Lesion,11,0.8262451887130737,0.7620403170585632
17,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Edema,14,0.8760459423065186,0.892335832118988
18,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Consolidation,14,0.8544715642929077,0.8675093650817871
19,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Pneumonia,59,0.7225300073623657,0.7512353658676147
20,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Atelectasis,4,0.7692034244537354,0.8131386637687683
21,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Pneumothorax,35,0.8680546283721924,0.8661441802978516
22,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Pleural Effusion,16,0.9541756510734558,0.9533286690711975
23,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Pleural Other,4,0.864130437374115,0.782139778137207
24,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Fracture,42,0.8134629130363464,0.7366194725036621
25,log-from-cluster/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,['data/chexpert-small-20210209-custom-train.h5'],['data/chexpert-small-20210209-custom-val.h5'],['data/chexpert-small-20210209-custom-test.h5'],,5,False,60,1e-05,CosineAnnealingLR,,,1e-07,,Adam,False,,,False,32,cuda,logs/log-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,checkpoints/checkpoints-chexpert-20210218/20210218-model-LateJoinResNet18ShallowTop-data-chexpert-view-ccmlo-run2-aug-cosine0.00001-epochs60,,"['flip', 'elastic', 'crop20']",LateJoinResNet18ShallowTop,,,,3,14,False,False,CheXpertDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,,,,,,,,,,,samplewise-directsum,False,6,True,fdfe256,max,Support Devices,58,0.8041092157363892,0.7809444069862366
