,run_dir,train_data,val_data,test_data,recycle,recycle_delay,recycle_flip,epochs,lr,lr_schedule,lr_schedule_step_size,lr_schedule_gamma,lr_schedule_eta_min,lr_warmup_epochs,optimizer,swa,swa_start_epoch,swa_lr,freeze_batch_norm,mb_size,device,tensorboard_dir,checkpoints_dir,best_checkpoints_only,augment,model,pretrained,pretrained_weights,pretrained_conv_weights,classes,tasks,weighted_loss,label_smoothing,data,mnist_rows,mnist_cols,ddsm_views,adni_views,chexpert_views,view_dropout,dropout,attention_heads,attention_downsampling,attention_combine,attention_bidirectional,attention_l1_loss,attention_entmax_alpha,attention_softmax_scale,attention_tokens,attention_token_layers,attention_tokenize_a,attention_implementation,normalize,num_workers,autocast,git_commit,optimize_tag,direction,best_epoch,roc_auc/val,roc_auc/test
166,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.801153838634491,0.7702352404594421
167,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8388158082962036,0.7415384650230408
168,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.782564103603363,0.846754789352417
169,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run1-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8096955418586731,0.709526777267456
170,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7656704187393188,0.8311538696289062
171,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8156730532646179,0.7727272510528564
172,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8187798857688904,0.7227692604064941
173,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7671794891357422,0.8170071840286255
174,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run2-fold4-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.840745210647583,0.7571606636047363
175,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold0-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7393109202384949,0.8776922821998596
176,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold1-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8132692575454712,0.7532894611358643
177,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold2-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.8377193212509155,0.7161025404930115
178,log-from-cluster/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,"['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset4.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset0.h5', 'data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset1.h5']",['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset2.h5'],['data/20210219-ddsm-csv-rescale0.5-nyucrop-ds0.125-mass-CC+MLO-subset3.h5'],,5,False,300,0.0001,CosineAnnealingLR,,,1e-06,30,Adam,True,250,1e-06,False,24,cuda,logs/log-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,checkpoints/checkpoints-ddsm-20210218-5cv-ds0.125/20210218-ds0.125-model-TwoViewAttentionResNet18ShallowTop-attnheads-12-attndds-1-attncomb-add-linear-attnl1-0.0-softmax-attntokens-48-attntokenlayers-3-data-ddsm-view-ccmlo-run3-fold3-augcoflip-weight-cosine0.0001-warmup30-swa,True,"['coflip', 'elastic', 'crop20']",TwoViewAttentionResNet18ShallowTop,,,,2,1,True,False,DDSMDataset,,,"['cc', 'mlo']","['mri', 'pet']","['frontal', 'lateral']",,,12.0,1.0,add-linear,,0.0,softmax,,48.0,3.0,,traditional,True,4,True,65fc70f,roc_auc/val,last,300,0.7620512843132019,0.8514623641967773
